快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-05-30 18:01（临场①）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,1xBet,亚盘,,,,,,,0.0,1.76,2.24,0.737,1.276,2026-05-30 17:59
2026-05-30 18:01（临场①）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Betfair,欧指,2.48,3.45,3.2,1.029,1.039,1.025,,,,,,2026-05-30 18:00
2026-05-30 18:01（临场①）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Pinnacle,欧指,2.45,3.4,3.12,1.017,1.024,1.0,,,,,,2026-05-30 18:00
2026-05-30 18:01（临场①）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Pinnacle,亚盘,,,,,,,-0.25,2.1,1.84,0.879,1.048,2026-05-30 18:00
2026-05-30 21:01（临场②）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,1xBet,欧指,2.53,3.31,3.15,1.034,0.996,1.025,,,,,,2026-05-30 21:00
2026-05-30 21:01（临场②）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,1xBet,亚盘,,,,,,,0.0,1.79,2.19,0.724,1.283,2026-05-30 21:00
2026-05-30 21:01（临场②）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Betfair,欧指,2.54,3.4,3.15,1.038,1.023,1.025,,,,,,2026-05-30 21:00
2026-05-30 21:01（临场②）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Pinnacle,欧指,2.52,3.34,3.07,1.03,1.005,0.999,,,,,,2026-05-30 21:00
2026-05-30 21:01（临场②）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Pinnacle,亚盘,,,,,,,-0.25,2.15,1.81,0.87,1.06,2026-05-30 21:00
2026-05-30 22:31（临场③）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,1xBet,欧指,2.54,3.34,3.1,1.029,1.006,1.02,,,,,,2026-05-30 22:30
2026-05-30 22:31（临场③）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,1xBet,亚盘,,,,,,,0.0,1.8,2.17,0.721,1.279,2026-05-30 22:30
2026-05-30 22:31（临场③）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Betfair,欧指,2.54,3.4,3.15,1.029,1.024,1.036,,,,,,2026-05-30 22:30
2026-05-30 22:31（临场③）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Pinnacle,欧指,2.52,3.36,3.06,1.021,1.012,1.007,,,,,,2026-05-30 22:30
2026-05-30 22:31（临场③）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Pinnacle,亚盘,,,,,,,-0.25,2.15,1.8,0.861,1.061,2026-05-30 22:30
2026-05-30 23:31（临场④）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,1xBet,欧指,2.54,3.32,3.12,1.029,0.999,1.022,,,,,,2026-05-30 23:29
2026-05-30 23:31（临场④）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,1xBet,亚盘,,,,,,,0.0,1.79,2.19,0.712,1.298,2026-05-30 23:29
2026-05-30 23:31（临场④）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Betfair,欧指,2.56,3.35,3.15,1.037,1.008,1.032,,,,,,2026-05-30 23:30
2026-05-30 23:31（临场④）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Pinnacle,欧指,2.55,3.29,3.07,1.033,0.99,1.006,,,,,,2026-05-30 23:30
2026-05-30 23:31（临场④）,欧冠 Champions League,2026-05-31 00:00,Paris Saint Germain,Arsenal,Pinnacle,亚盘,,,,,,,-0.25,2.17,1.79,0.863,1.061,2026-05-30 23:30
