快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-20 02:45（中盘②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Ladbrokes,欧指,3.4,3.25,2.15,1.005,0.996,0.981,,,,,,2026-04-20 02:40
2026-04-20 14:45（中盘③）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Pinnacle,欧指,3.57,3.27,2.23,1.043,1.005,1.02,,,,,,2026-04-20 14:39
2026-04-20 14:45（中盘③）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Pinnacle,亚盘,,,,,,,0.25,2.0,1.91,1.05,0.89,2026-04-20 14:39
2026-04-20 14:45（中盘③）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,1xBet,欧指,3.6,3.4,2.26,1.052,1.045,1.033,,,,,,2026-04-20 14:39
2026-04-20 14:45（中盘③）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,1xBet,亚盘,,,,,,,0.0,2.46,1.55,1.292,0.722,2026-04-20 14:39
2026-04-20 14:45（中盘③）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Betfair,欧指,3.65,3.4,2.28,1.067,1.045,1.042,,,,,,2026-04-20 14:39
2026-04-20 14:45（中盘③）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,William Hill,欧指,3.3,3.1,2.15,0.964,0.953,0.983,,,,,,2026-04-20 14:39
2026-04-20 14:45（中盘③）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Marathon Bet,欧指,3.54,3.34,2.22,1.035,1.027,1.015,,,,,,2026-04-20 14:38
2026-04-20 14:45（中盘③）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Ladbrokes,欧指,3.25,3.25,2.2,0.95,0.999,1.006,,,,,,2026-04-20 14:39
2026-04-20 20:45（临场①）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Pinnacle,欧指,3.58,3.34,2.23,1.03,1.019,1.032,,,,,,2026-04-20 20:39
2026-04-20 20:45（临场①）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Pinnacle,亚盘,,,,,,,0.25,2.01,1.91,1.008,0.996,2026-04-20 20:39
2026-04-20 20:45（临场①）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,1xBet,欧指,3.68,3.4,2.23,1.059,1.037,1.032,,,,,,2026-04-20 20:40
2026-04-20 20:45（临场①）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,1xBet,亚盘,,,,,,,0.0,2.51,1.53,1.258,0.798,2026-04-20 20:40
2026-04-20 20:45（临场①）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Betfair,欧指,3.7,3.4,2.26,1.065,1.037,1.046,,,,,,2026-04-20 20:40
2026-04-20 20:45（临场①）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,William Hill,欧指,3.4,3.1,2.1,0.979,0.946,0.972,,,,,,2026-04-20 20:40
2026-04-20 20:45（临场①）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Marathon Bet,欧指,3.58,3.34,2.21,1.03,1.019,1.023,,,,,,2026-04-20 20:40
2026-04-20 20:45（临场①）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Ladbrokes,欧指,3.3,3.2,2.2,0.95,0.976,1.018,,,,,,2026-04-20 20:39
2026-04-20 23:45（临场②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Pinnacle,欧指,3.63,3.43,2.17,1.042,1.046,1.008,,,,,,2026-04-20 23:40
2026-04-20 23:45（临场②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Pinnacle,亚盘,,,,,,,0.25,2.06,1.87,1.03,0.979,2026-04-20 23:40
2026-04-20 23:45（临场②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,1xBet,欧指,3.67,3.45,2.2,1.053,1.052,1.022,,,,,,2026-04-20 23:40
2026-04-20 23:45（临场②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,1xBet,亚盘,,,,,,,0.0,2.51,1.53,1.255,0.801,2026-04-20 23:40
2026-04-20 23:45（临场②）,意甲 Serie A,2026-04-21 02:45,Lecce,Fiorentina,Betfair,欧指,3.7,3.45,2.24,1.062,1.052,1.041,,,,,,2026-04-20 23:40
