快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-22 17:00（临场②）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Betfair,欧指,1.28,6.6,11.5,1.021,1.144,1.247,,,,,,2026-04-22 16:55
2026-04-22 18:30（临场③）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Pinnacle,欧指,1.23,6.81,10.94,0.999,1.131,1.095,,,,,,2026-04-22 18:25
2026-04-22 18:30（临场③）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Pinnacle,亚盘,,,,,,,-1.75,1.81,2.03,0.973,1.023,2026-04-22 18:25
2026-04-22 18:30（临场③）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Marathon Bet,欧指,1.2,6.45,11.25,0.974,1.072,1.126,,,,,,2026-04-22 18:24
2026-04-22 18:30（临场③）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,1xBet,欧指,1.22,6.98,12.1,0.99,1.16,1.212,,,,,,2026-04-22 18:25
2026-04-22 18:30（临场③）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,1xBet,亚盘,,,,,,,-1.5,1.67,2.23,0.898,1.123,2026-04-22 18:25
2026-04-22 18:30（临场③）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,William Hill,欧指,1.22,6.0,10.0,0.99,0.997,1.001,,,,,,2026-04-22 18:25
2026-04-22 18:30（临场③）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Betfair,欧指,1.26,7.0,12.5,1.023,1.163,1.252,,,,,,2026-04-22 18:25
2026-04-22 19:30（临场④）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Pinnacle,欧指,1.16,8.5,15.33,0.986,1.219,1.297,,,,,,2026-04-22 19:25
2026-04-22 19:30（临场④）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Pinnacle,亚盘,,,,,,,-2.25,1.93,1.93,1.039,0.959,2026-04-22 19:25
2026-04-22 19:30（临场④）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Marathon Bet,欧指,1.16,7.2,13.0,0.986,1.033,1.1,,,,,,2026-04-22 19:25
2026-04-22 19:30（临场④）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,1xBet,欧指,1.17,8.1,14.4,0.994,1.162,1.218,,,,,,2026-04-22 19:25
2026-04-22 19:30（临场④）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,1xBet,亚盘,,,,,,,-2.5,2.24,1.66,1.206,0.825,2026-04-22 19:25
2026-04-22 19:30（临场④）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,William Hill,欧指,1.2,6.5,11.0,1.02,0.932,0.93,,,,,,2026-04-22 19:25
2026-04-22 19:30（临场④）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Betfair,欧指,1.22,8.4,14.5,1.037,1.205,1.226,,,,,,2026-04-22 19:25
2026-04-22 19:32（即时）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Pinnacle,欧指,1.19,7.74,12.63,1.01,1.116,1.079,,,,,,2026-04-22 19:31
2026-04-22 19:32（即时）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Pinnacle,亚盘,,,,,,,-2.0,1.81,2.05,0.958,1.036,2026-04-22 19:31
2026-04-22 19:32（即时）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Marathon Bet,欧指,1.16,7.2,13.0,0.984,1.038,1.11,,,,,,2026-04-22 19:31
2026-04-22 19:32（即时）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,1xBet,欧指,1.17,8.1,14.4,0.993,1.168,1.23,,,,,,2026-04-22 19:31
2026-04-22 19:32（即时）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,1xBet,亚盘,,,,,,,-2.5,2.24,1.66,1.185,0.839,2026-04-22 19:31
2026-04-22 19:32（即时）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,William Hill,欧指,1.2,6.5,11.0,1.018,0.937,0.939,,,,,,2026-04-22 19:32
2026-04-22 19:32（即时）,中超 CSL,2026-04-22 20:00,Shanghai Shenhua FC,Qingdao Hainiu FC,Betfair,欧指,1.22,8.4,14.5,1.035,1.211,1.238,,,,,,2026-04-22 19:31
