快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-05-02 13:00（临场①）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Betfair,欧指,3.55,3.5,2.24,1.057,1.053,1.085,,,,,,2026-05-02 12:55
2026-05-02 16:00（临场②）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Pinnacle,欧指,3.61,3.2,2.22,1.071,0.988,1.06,,,,,,2026-05-02 15:55
2026-05-02 16:00（临场②）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Pinnacle,亚盘,,,,,,,0.25,1.99,1.9,1.039,0.918,2026-05-02 15:55
2026-05-02 16:00（临场②）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Marathon Bet,欧指,3.42,3.12,2.14,1.015,0.963,1.022,,,,,,2026-05-02 15:55
2026-05-02 16:00（临场②）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,William Hill,欧指,3.1,3.3,2.1,0.92,1.019,1.003,,,,,,2026-05-02 15:55
2026-05-02 16:00（临场②）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Betfair,欧指,3.65,3.35,2.28,1.083,1.034,1.089,,,,,,2026-05-02 15:54
2026-05-02 17:30（临场③）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Pinnacle,欧指,3.59,3.23,2.22,1.066,0.997,1.061,,,,,,2026-05-02 17:25
2026-05-02 17:30（临场③）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Pinnacle,亚盘,,,,,,,0.25,1.99,1.9,1.04,0.917,2026-05-02 17:25
2026-05-02 17:30（临场③）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Marathon Bet,欧指,3.44,3.1,2.15,1.021,0.957,1.027,,,,,,2026-05-02 17:25
2026-05-02 17:30（临场③）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,William Hill,欧指,3.1,3.3,2.1,0.92,1.019,1.003,,,,,,2026-05-02 17:25
2026-05-02 17:30（临场③）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Betfair,欧指,3.65,3.35,2.28,1.084,1.034,1.089,,,,,,2026-05-02 17:25
2026-05-02 18:30（临场④）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Pinnacle,欧指,3.47,3.21,2.28,1.057,0.989,1.072,,,,,,2026-05-02 18:25
2026-05-02 18:30（临场④）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Pinnacle,亚盘,,,,,,,0.25,1.94,1.94,1.035,0.917,2026-05-02 18:25
2026-05-02 18:30（临场④）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Marathon Bet,欧指,3.35,3.08,2.19,1.02,0.949,1.03,,,,,,2026-05-02 18:23
2026-05-02 18:30（临场④）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,William Hill,欧指,3.0,3.3,2.15,0.913,1.017,1.011,,,,,,2026-05-02 18:25
2026-05-02 18:30（临场④）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Betfair,欧指,3.5,3.4,2.34,1.066,1.048,1.1,,,,,,2026-05-02 18:25
2026-05-02 18:40（即时）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Pinnacle,欧指,3.44,3.2,2.29,1.091,0.991,1.047,,,,,,2026-05-02 18:39
2026-05-02 18:40（即时）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Pinnacle,亚盘,,,,,,,0.25,1.93,1.96,1.052,0.894,2026-05-02 18:39
2026-05-02 18:40（即时）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Marathon Bet,欧指,3.22,3.12,2.23,1.021,0.966,1.019,,,,,,2026-05-02 18:40
2026-05-02 18:40（即时）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,William Hill,欧指,2.9,3.25,2.25,0.92,1.006,1.029,,,,,,2026-05-02 18:40
2026-05-02 18:40（即时）,中超 CSL,2026-05-02 19:00,Qingdao Hainiu FC,Shanghai SIPG FC,Betfair,欧指,3.4,3.4,2.36,1.078,1.053,1.079,,,,,,2026-05-02 18:40
