快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-05-30 17:00（临场②）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,Pinnacle,欧指,1.92,3.75,3.95,1.0,1.057,1.09,,,,,,2026-05-30 16:55
2026-05-30 17:00（临场②）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,Pinnacle,亚盘,,,,,,,-0.5,1.93,1.96,0.942,1.0,2026-05-30 16:55
2026-05-30 17:00（临场②）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,1xBet,欧指,1.94,3.69,3.85,1.011,1.04,1.062,,,,,,2026-05-30 16:55
2026-05-30 17:00（临场②）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,1xBet,亚盘,,,,,,,0.0,1.45,2.82,0.708,1.439,2026-05-30 16:55
2026-05-30 18:30（临场③）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,Pinnacle,欧指,1.9,3.81,3.97,0.998,1.059,1.08,,,,,,2026-05-30 18:25
2026-05-30 18:30（临场③）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,Pinnacle,亚盘,,,,,,,-0.5,1.91,1.98,0.948,1.001,2026-05-30 18:25
2026-05-30 18:30（临场③）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,1xBet,欧指,1.92,3.73,3.88,1.008,1.037,1.056,,,,,,2026-05-30 18:24
2026-05-30 18:30（临场③）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,1xBet,亚盘,,,,,,,0.0,1.44,2.85,0.715,1.441,2026-05-30 18:24
2026-05-30 19:30（临场④）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,Pinnacle,欧指,2.03,3.71,3.6,1.018,1.047,1.055,,,,,,2026-05-30 19:25
2026-05-30 19:30（临场④）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,Pinnacle,亚盘,,,,,,,-0.5,2.04,1.85,0.972,0.972,2026-05-30 19:25
2026-05-30 19:30（临场④）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,1xBet,欧指,2.04,3.63,3.54,1.023,1.024,1.038,,,,,,2026-05-30 19:24
2026-05-30 19:30（临场④）,中超 CSL,2026-05-30 20:00,Shenzhen Peng City FC,Qingdao Hainiu FC,1xBet,亚盘,,,,,,,0.0,1.51,2.6,0.72,1.366,2026-05-30 19:24
