快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-05-30 13:35（临场①）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,1xBet,亚盘,,,,,,,0.0,1.54,2.52,0.744,1.333,2026-05-30 13:30
2026-05-30 16:35（临场②）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,Pinnacle,欧指,1.96,4.04,3.52,0.997,1.059,1.072,,,,,,2026-05-30 16:30
2026-05-30 16:35（临场②）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,Pinnacle,亚盘,,,,,,,-0.5,1.97,1.91,0.988,0.966,2026-05-30 16:30
2026-05-30 16:35（临场②）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,1xBet,欧指,1.98,3.92,3.48,1.008,1.028,1.06,,,,,,2026-05-30 16:29
2026-05-30 16:35（临场②）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,1xBet,亚盘,,,,,,,0.0,1.51,2.6,0.758,1.315,2026-05-30 16:29
2026-05-30 18:05（临场③）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,Pinnacle,欧指,1.89,4.13,3.69,1.004,1.067,1.059,,,,,,2026-05-30 18:00
2026-05-30 18:05（临场③）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,Pinnacle,亚盘,,,,,,,-0.5,1.9,1.98,0.95,1.008,2026-05-30 18:00
2026-05-30 18:05（临场③）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,1xBet,欧指,1.92,3.97,3.65,1.02,1.026,1.047,,,,,,2026-05-30 18:00
2026-05-30 18:05（临场③）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,1xBet,亚盘,,,,,,,0.0,1.47,2.74,0.735,1.396,2026-05-30 18:00
2026-05-30 19:05（临场④）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,Pinnacle,欧指,1.75,4.32,4.16,1.007,1.071,1.044,,,,,,2026-05-30 19:00
2026-05-30 19:05（临场④）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,Pinnacle,亚盘,,,,,,,-0.75,1.96,1.93,0.894,1.088,2026-05-30 19:00
2026-05-30 19:05（临场④）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,1xBet,欧指,1.77,4.17,4.12,1.019,1.034,1.034,,,,,,2026-05-30 18:59
2026-05-30 19:05（临场④）,中超 CSL,2026-05-30 19:35,Chengdu Rongcheng FC,Shandong Luneng Taishan FC,1xBet,亚盘,,,,,,,-1.5,3.13,1.37,1.427,0.773,2026-05-30 18:59
