快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-10 02:30（中盘②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,亚盘,,,,,,,0.25,2.07,1.85,1.064,0.897,2026-04-10 02:25
2026-04-10 02:30（中盘②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Ladbrokes,欧指,3.2,3.8,2.05,0.971,1.026,0.997,,,,,,2026-04-10 02:24
2026-04-10 02:30（中盘②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Betfair,欧指,3.6,3.95,2.1,1.093,1.067,1.022,,,,,,2026-04-10 02:25
2026-04-10 14:30（中盘③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,欧指,3.51,3.85,2.12,1.043,1.031,1.046,,,,,,2026-04-10 14:25
2026-04-10 14:30（中盘③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,亚盘,,,,,,,0.0,2.51,1.54,1.337,0.721,2026-04-10 14:25
2026-04-10 14:30（中盘③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Sky Bet,欧指,3.3,3.8,2.0,0.981,1.018,0.987,,,,,,2026-04-10 14:25
2026-04-10 14:30（中盘③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Paddy Power,欧指,3.4,3.7,2.0,1.011,0.991,0.987,,,,,,2026-04-10 14:21
2026-04-10 14:30（中盘③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,欧指,3.48,3.78,2.07,1.035,1.012,1.021,,,,,,2026-04-10 14:25
2026-04-10 14:30（中盘③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,亚盘,,,,,,,0.5,1.84,2.08,0.98,0.974,2026-04-10 14:25
2026-04-10 14:30（中盘③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Ladbrokes,欧指,3.2,3.7,2.1,0.951,0.991,1.036,,,,,,2026-04-10 14:25
2026-04-10 14:30（中盘③）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Betfair,欧指,3.6,3.95,2.1,1.07,1.058,1.036,,,,,,2026-04-10 14:25
2026-04-10 20:30（临场①）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,欧指,3.52,3.88,2.11,1.039,1.038,1.04,,,,,,2026-04-10 20:24
2026-04-10 20:30（临场①）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,亚盘,,,,,,,0.0,2.54,1.53,1.346,0.722,2026-04-10 20:24
2026-04-10 20:30（临场①）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Sky Bet,欧指,3.4,3.75,2.0,1.003,1.003,0.986,,,,,,2026-04-10 20:25
2026-04-10 20:30（临场①）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Paddy Power,欧指,3.4,3.6,2.0,1.003,0.963,0.986,,,,,,2026-04-10 20:24
2026-04-10 20:30（临场①）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,欧指,3.49,3.84,2.08,1.03,1.027,1.025,,,,,,2026-04-10 20:25
2026-04-10 20:30（临场①）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Pinnacle,亚盘,,,,,,,0.5,1.85,2.09,0.981,0.987,2026-04-10 20:25
2026-04-10 20:30（临场①）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Ladbrokes,欧指,3.2,3.7,2.1,0.944,0.989,1.035,,,,,,2026-04-10 20:24
2026-04-10 20:30（临场①）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Betfair,欧指,3.65,3.9,2.1,1.077,1.043,1.035,,,,,,2026-04-10 20:25
2026-04-10 23:30（临场②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,欧指,3.56,3.9,2.09,1.036,1.032,1.039,,,,,,2026-04-10 23:25
2026-04-10 23:30（临场②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,1xBet,亚盘,,,,,,,0.0,2.57,1.52,1.349,0.728,2026-04-10 23:25
2026-04-10 23:30（临场②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Sky Bet,欧指,3.4,3.8,1.95,0.989,1.006,0.969,,,,,,2026-04-10 23:25
2026-04-10 23:30（临场②）,德甲 Bundesliga,2026-04-11 02:30,Augsburg,TSG Hoffenheim,Paddy Power,欧指,3.5,3.7,1.95,1.018,0.979,0.969,,,,,,2026-04-10 23:23
