快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-05-23 14:00（临场①）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Betfair,欧指,3.1,3.55,2.44,1.053,1.047,1.089,,,,,,2026-05-23 13:55
2026-05-23 17:00（临场②）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Pinnacle,欧指,3.0,3.5,2.38,1.049,1.036,1.041,,,,,,2026-05-23 16:55
2026-05-23 17:00（临场②）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Pinnacle,亚盘,,,,,,,0.25,1.83,2.07,1.023,0.911,2026-05-23 16:55
2026-05-23 17:00（临场②）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Marathon Bet,欧指,2.83,3.35,2.34,0.989,0.992,1.023,,,,,,2026-05-23 16:55
2026-05-23 17:00（临场②）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,William Hill,欧指,2.9,3.25,2.3,1.014,0.962,1.006,,,,,,2026-05-23 16:55
2026-05-23 17:00（临场②）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Betfair,欧指,3.1,3.55,2.44,1.083,1.051,1.067,,,,,,2026-05-23 16:55
2026-05-23 18:30（临场③）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Pinnacle,欧指,2.89,3.45,2.48,1.033,1.025,1.063,,,,,,2026-05-23 18:25
2026-05-23 18:30（临场③）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Pinnacle,亚盘,,,,,,,0.0,2.11,1.8,1.194,0.776,2026-05-23 18:25
2026-05-23 18:30（临场③）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Marathon Bet,欧指,2.78,3.35,2.38,0.994,0.996,1.02,,,,,,2026-05-23 18:25
2026-05-23 18:30（临场③）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,William Hill,欧指,2.75,3.25,2.38,0.983,0.966,1.02,,,,,,2026-05-23 18:25
2026-05-23 18:30（临场③）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Betfair,欧指,3.0,3.5,2.5,1.072,1.04,1.071,,,,,,2026-05-23 18:25
2026-05-23 19:26（即时）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Pinnacle,欧指,2.65,3.51,2.65,1.01,1.036,1.067,,,,,,2026-05-23 19:26
2026-05-23 19:26（即时）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Pinnacle,亚盘,,,,,,,0.0,1.94,1.94,1.105,0.833,2026-05-23 19:26
2026-05-23 19:26（即时）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Marathon Bet,欧指,2.58,3.32,2.56,0.983,0.98,1.031,,,,,,2026-05-23 19:25
2026-05-23 19:26（即时）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,William Hill,欧指,2.62,3.2,2.5,0.999,0.945,1.007,,,,,,2026-05-23 19:26
2026-05-23 19:26（即时）,中超 CSL,2026-05-23 20:00,Dalian Yingbo,Chengdu Rongcheng FC,Betfair,欧指,2.78,3.55,2.7,1.06,1.048,1.087,,,,,,2026-05-23 19:26
