快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-05-06 17:00（临场②）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Pinnacle,亚盘,,,,,,,-0.25,1.88,2.01,0.932,1.032,2026-05-06 16:55
2026-05-06 17:00（临场②）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Marathon Bet,欧指,2.04,4.2,2.85,0.998,1.024,0.999,,,,,,2026-05-06 16:54
2026-05-06 17:00（临场②）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,William Hill,欧指,2.05,4.0,2.8,1.003,0.975,0.982,,,,,,2026-05-06 16:54
2026-05-06 17:00（临场②）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Betfair,欧指,2.14,4.5,3.1,1.047,1.097,1.087,,,,,,2026-05-06 16:55
2026-05-06 18:30（临场③）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Pinnacle,欧指,2.08,4.61,2.93,1.026,1.1,1.029,,,,,,2026-05-06 18:25
2026-05-06 18:30（临场③）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Pinnacle,亚盘,,,,,,,-0.25,1.87,2.02,0.929,1.035,2026-05-06 18:25
2026-05-06 18:30（临场③）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Marathon Bet,欧指,2.02,4.3,2.84,0.996,1.026,0.997,,,,,,2026-05-06 18:25
2026-05-06 18:30（临场③）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,William Hill,欧指,2.05,4.2,2.8,1.011,1.002,0.983,,,,,,2026-05-06 18:24
2026-05-06 18:30（临场③）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Betfair,欧指,2.14,4.6,3.1,1.055,1.098,1.088,,,,,,2026-05-06 18:25
2026-05-06 19:30（临场④）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Pinnacle,欧指,1.98,4.45,3.21,0.999,1.073,1.073,,,,,,2026-05-06 19:25
2026-05-06 19:30（临场④）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Pinnacle,亚盘,,,,,,,-0.5,1.99,1.9,0.989,0.97,2026-05-06 19:25
2026-05-06 19:30（临场④）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Marathon Bet,欧指,1.96,4.2,3.04,0.989,1.012,1.017,,,,,,2026-05-06 19:25
2026-05-06 19:30（临场④）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,William Hill,欧指,1.95,4.0,3.0,0.984,0.964,1.003,,,,,,2026-05-06 19:25
2026-05-06 19:30（临场④）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Betfair,欧指,2.1,4.5,3.2,1.059,1.085,1.07,,,,,,2026-05-06 19:25
2026-05-06 19:44（即时）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Pinnacle,欧指,2.01,4.35,3.2,1.02,1.057,1.075,,,,,,2026-05-06 19:44
2026-05-06 19:44（即时）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Pinnacle,亚盘,,,,,,,-0.5,2.02,1.88,1.009,0.951,2026-05-06 19:44
2026-05-06 19:44（即时）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Marathon Bet,欧指,1.96,4.15,3.05,0.994,1.008,1.024,,,,,,2026-05-06 19:44
2026-05-06 19:44（即时）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,William Hill,欧指,1.95,3.9,3.0,0.989,0.947,1.008,,,,,,2026-05-06 19:44
2026-05-06 19:44（即时）,中超 CSL,2026-05-06 20:00,Yunnan Yukun,Zhejiang,Betfair,欧指,2.08,4.6,3.15,1.055,1.117,1.058,,,,,,2026-05-06 19:44
