快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Pinnacle,亚盘,,,,,,,-1.25,2.05,1.86,0.984,1.015,2026-04-19 14:55
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,1xBet,欧指,1.5,4.62,7.42,1.017,1.029,1.092,,,,,,2026-04-19 14:54
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,1xBet,亚盘,,,,,,,-1.5,2.35,1.69,1.127,0.922,2026-04-19 14:54
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Betfair,欧指,1.51,4.7,7.8,1.023,1.046,1.147,,,,,,2026-04-19 14:55
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Marathon Bet,欧指,1.48,4.55,7.3,1.003,1.013,1.074,,,,,,2026-04-19 14:54
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Pinnacle,欧指,1.48,4.53,7.15,1.006,1.009,1.039,,,,,,2026-04-19 17:55
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Pinnacle,亚盘,,,,,,,-1.25,2.09,1.85,1.02,0.985,2026-04-19 17:55
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,1xBet,欧指,1.51,4.58,7.32,1.026,1.02,1.064,,,,,,2026-04-19 17:54
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,1xBet,亚盘,,,,,,,-1.5,2.38,1.68,1.161,0.894,2026-04-19 17:54
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Betfair,欧指,1.52,4.7,7.6,1.033,1.047,1.104,,,,,,2026-04-19 17:55
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Marathon Bet,欧指,1.49,4.5,7.2,1.012,1.002,1.046,,,,,,2026-04-19 17:54
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Pinnacle,欧指,1.48,4.6,7.4,1.011,1.018,1.052,,,,,,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Pinnacle,亚盘,,,,,,,-1.25,2.07,1.86,0.988,1.011,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,1xBet,欧指,1.5,4.62,7.42,1.024,1.022,1.055,,,,,,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,1xBet,亚盘,,,,,,,-1.5,2.35,1.69,1.121,0.918,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Betfair,欧指,1.5,4.7,7.8,1.024,1.04,1.109,,,,,,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Nottingham Forest,Burnley,Marathon Bet,欧指,1.48,4.55,7.3,1.011,1.007,1.038,,,,,,2026-04-19 20:25
