快照时间(CST),联赛,开球时间(CST),主队,客队,博彩公司,盘口类型,主胜赔率,平局赔率,客胜赔率,凯利(主胜),凯利(平局),凯利(客胜),让球,主队水位,客队水位,凯利(主),凯利(客),数据更新(CST)
2026-04-19 09:00（中盘③）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Ladbrokes,欧指,1.7,3.8,4.8,0.99,1.028,0.96,,,,,,2026-04-19 08:54
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Pinnacle,欧指,1.75,3.73,5.1,1.015,1.008,1.023,,,,,,2026-04-19 14:55
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Pinnacle,亚盘,,,,,,,-0.75,1.98,1.93,0.961,1.023,2026-04-19 14:55
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,William Hill,欧指,1.7,3.6,4.8,0.986,0.973,0.963,,,,,,2026-04-19 14:54
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,1xBet,欧指,1.78,3.79,5.28,1.033,1.025,1.059,,,,,,2026-04-19 14:54
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,1xBet,亚盘,,,,,,,-1.5,2.89,1.36,1.403,0.721,2026-04-19 14:54
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Betfair,欧指,1.8,3.8,5.4,1.044,1.027,1.083,,,,,,2026-04-19 14:55
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Marathon Bet,欧指,1.75,3.74,5.2,1.015,1.011,1.043,,,,,,2026-04-19 14:54
2026-04-19 15:00（临场①）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Ladbrokes,欧指,1.7,3.8,4.8,0.986,1.027,0.963,,,,,,2026-04-19 14:54
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Pinnacle,欧指,1.78,3.69,4.98,1.028,0.998,1.003,,,,,,2026-04-19 17:55
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Pinnacle,亚盘,,,,,,,-0.75,2.03,1.9,0.975,1.013,2026-04-19 17:55
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,William Hill,欧指,1.7,3.6,4.8,0.982,0.973,0.967,,,,,,2026-04-19 17:55
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,1xBet,欧指,1.81,3.76,5.08,1.046,1.017,1.023,,,,,,2026-04-19 17:54
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,1xBet,亚盘,,,,,,,-1.5,2.99,1.34,1.437,0.714,2026-04-19 17:54
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Betfair,欧指,1.8,3.85,5.3,1.04,1.041,1.067,,,,,,2026-04-19 17:55
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Marathon Bet,欧指,1.78,3.7,5.0,1.028,1.0,1.007,,,,,,2026-04-19 17:54
2026-04-19 18:00（临场②）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Ladbrokes,欧指,1.7,3.8,4.8,0.982,1.027,0.967,,,,,,2026-04-19 17:55
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Pinnacle,欧指,1.81,3.65,5.0,1.029,1.005,1.032,,,,,,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Pinnacle,亚盘,,,,,,,-0.75,2.05,1.88,0.971,1.011,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,William Hill,欧指,1.73,3.6,4.6,0.984,0.991,0.949,,,,,,2026-04-19 20:24
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,1xBet,欧指,1.83,3.71,5.03,1.041,1.022,1.038,,,,,,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,1xBet,亚盘,,,,,,,-1.5,3.04,1.33,1.44,0.715,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Betfair,欧指,1.82,3.75,5.3,1.035,1.033,1.094,,,,,,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Marathon Bet,欧指,1.78,3.7,5.0,1.012,1.019,1.032,,,,,,2026-04-19 20:25
2026-04-19 20:30（临场④）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Ladbrokes,欧指,1.75,3.7,4.5,0.995,1.019,0.929,,,,,,2026-04-19 20:25
2026-04-19 20:36（即时）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Pinnacle,欧指,1.81,3.65,5.0,1.037,0.997,1.021,,,,,,2026-04-19 20:36
2026-04-19 20:36（即时）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Pinnacle,亚盘,,,,,,,-0.75,2.05,1.88,0.977,1.005,2026-04-19 20:36
2026-04-19 20:36（即时）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,William Hill,欧指,1.73,3.6,4.6,0.991,0.983,0.939,,,,,,2026-04-19 20:36
2026-04-19 20:36（即时）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,1xBet,欧指,1.81,3.73,5.13,1.037,1.019,1.047,,,,,,2026-04-19 20:36
2026-04-19 20:36（即时）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,1xBet,亚盘,,,,,,,-1.5,2.99,1.34,1.425,0.716,2026-04-19 20:36
2026-04-19 20:36（即时）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Betfair,欧指,1.81,3.75,5.3,1.037,1.024,1.082,,,,,,2026-04-19 20:36
2026-04-19 20:36（即时）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Marathon Bet,欧指,1.78,3.7,5.0,1.02,1.011,1.021,,,,,,2026-04-19 20:36
2026-04-19 20:36（即时）,英超 EPL,2026-04-19 21:00,Aston Villa,Sunderland,Ladbrokes,欧指,1.75,3.7,4.5,1.003,1.011,0.919,,,,,,2026-04-19 20:36
